Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR29920119_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0007219330479291512)	(31.0, 0.0007219330479291512)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0007219330479291512)	(37.0, 0.0007219330479291512)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0007219330479291512)	(41.0, 0.0)	(42.0, 0.0007219330479291512)	(43.0, 0.0014438660958583024)	(44.0, 0.0007219330479291512)	(45.0, 0.00577546438343321)	(46.0, 0.03609665239645758)	(47.0, 0.07508103698463166)	(48.0, 0.11478735462073528)	(49.0, 1.1471516131594004)	(50.0, 9.264566804076054)	(51.0, 17.81586375678927)	(52.0, 22.59722633323274)	(53.0, 19.84810528671353)	(54.0, 9.398124417942826)	(55.0, 8.101532663862198)	(56.0, 6.430257657905454)	(57.0, 2.290693561079281)	(58.0, 1.9549946937922125)	(59.0, 0.6576810066634573)	(60.0, 0.15810333749648423)	(61.0, 0.04548178201953652)	(62.0, 0.020214125342016234)	(63.0, 0.008663196575149816)	(64.0, 0.004331598287574907)	(65.0, 0.0050535313355040586)	(66.0, 0.0050535313355040586)	(67.0, 0.002165799143787454)	(68.0, 0.0)	(69.0, 0.002887732191716605)	(70.0, 0.002887732191716605)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0007219330479291512)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920119_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0007194244604315195)	(37.0, 0.0)	(38.0, 0.0007194244604315195)	(39.0, 0.0007194244604315195)	(40.0, 0.0007194244604315195)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.001438848920863039)	(45.0, 0.0021582733812945585)	(46.0, 0.003597122302157597)	(47.0, 0.019424460431651025)	(48.0, 0.3791366906474121)	(49.0, 3.9050359712220026)	(50.0, 5.877697841725775)	(51.0, 2.079136690647177)	(52.0, 4.437410071941217)	(53.0, 13.161870503592327)	(54.0, 28.786330935260157)	(55.0, 24.80071942446229)	(56.0, 7.1633093525174845)	(57.0, 2.2251798561147864)	(58.0, 1.8359712230212957)	(59.0, 1.8525179856112226)	(60.0, 2.0071942446040167)	(61.0, 0.9043165467624064)	(62.0, 0.2697841726618183)	(63.0, 0.10647482014386504)	(64.0, 0.06762589928056274)	(65.0, 0.03669064748200751)	(66.0, 0.017985611510787983)	(67.0, 0.010071942446041272)	(68.0, 0.012949640287767347)	(69.0, 0.010791366906472791)	(70.0, 0.005035971223020636)	(71.0, 0.003597122302157597)	(72.0, 0.002877697841726078)	(73.0, 0.0021582733812945585)	(74.0, 0.002877697841726078)	(75.0, 0.0007194244604315195)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0007194244604315195)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0007194244604315195)	(86.0, 0.001438848920863039)	(87.0, 0.0007194244604315195)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0007194244604315195)	(92.0, 0.0007194244604315195)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920120_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0011344428184098592)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0011344428184098592)	(42.0, 0.0022688856368197185)	(43.0, 0.0034033284552295777)	(44.0, 0.0011344428184098592)	(45.0, 0.0022688856368197185)	(46.0, 0.0192855279129676)	(47.0, 0.11684761029621539)	(48.0, 1.5507833327662488)	(49.0, 3.7209724443844427)	(50.0, 3.7913078991258375)	(51.0, 5.620029722402116)	(52.0, 14.705782255048844)	(53.0, 30.20227115451976)	(54.0, 24.15001871830233)	(55.0, 9.08121476137125)	(56.0, 2.584260740337715)	(57.0, 1.9024606064733125)	(58.0, 1.9126705918390021)	(59.0, 0.4378949279062032)	(60.0, 0.0794109972886901)	(61.0, 0.031764398915476055)	(62.0, 0.023823299186607035)	(63.0, 0.0192855279129676)	(64.0, 0.011344428184098592)	(65.0, 0.005672214092049295)	(66.0, 0.0022688856368197185)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.004537771273639437)	(70.0, 0.006806656910459155)	(71.0, 0.0034033284552295777)	(72.0, 0.0011344428184098592)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0011344428184098592)	(76.0, 0.0011344428184098592)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0011344428184098592)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920120_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0011362538845680504)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 0.0)	(46.0, 0.0022725077691361007)	(47.0, 0.0034087616537041513)	(48.0, 0.010226284961112456)	(49.0, 0.042041393729017884)	(50.0, 0.2102069686450899)	(51.0, 0.5022242169790777)	(52.0, 1.7123346040440142)	(53.0, 4.759767522455434)	(54.0, 16.272291880899488)	(55.0, 29.435793133612503)	(56.0, 18.449354323729892)	(57.0, 12.261315668375598)	(58.0, 7.0527278615132865)	(59.0, 3.4246692080882553)	(60.0, 3.280364964748096)	(61.0, 1.5487140446662244)	(62.0, 0.5806257350142754)	(63.0, 0.2215695074907704)	(64.0, 0.0897640568808759)	(65.0, 0.053403932574698415)	(66.0, 0.029542600998769306)	(67.0, 0.009090031076544403)	(68.0, 0.015907554383952704)	(69.0, 0.007953777191976352)	(70.0, 0.006817523307408303)	(71.0, 0.005681269422840252)	(72.0, 0.0045450155382722015)	(73.0, 0.0022725077691361007)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0011362538845680504)	(77.0, 0.0)	(78.0, 0.0011362538845680504)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0017043808268520757)
SRR29920121_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0011746188361877767)	(36.0, 0.0011746188361877767)	(37.0, 0.0011746188361877767)	(38.0, 0.0011746188361877767)	(39.0, 0.0)	(40.0, 0.0011746188361877767)	(41.0, 0.0023492376723755534)	(42.0, 0.0023492376723755534)	(43.0, 0.0011746188361877767)	(44.0, 0.0011746188361877767)	(45.0, 0.0011746188361877767)	(46.0, 0.01644466370662887)	(47.0, 0.052857847628449986)	(48.0, 0.11511264594640197)	(49.0, 0.7106443958936097)	(50.0, 4.1828176756647055)	(51.0, 8.689830150117185)	(52.0, 15.428618413328168)	(53.0, 28.675969647841864)	(54.0, 18.762186670426047)	(55.0, 7.542227547161207)	(56.0, 8.814339746753147)	(57.0, 3.9208776751948915)	(58.0, 2.2928559682385545)	(59.0, 0.5473723776635042)	(60.0, 0.12685883430827982)	(61.0, 0.05168322879226221)	(62.0, 0.0199685202151922)	(63.0, 0.010571569525689991)	(64.0, 0.00704771301712666)	(65.0, 0.005873094180938883)	(66.0, 0.0011746188361877767)	(67.0, 0.0035238565085633305)	(68.0, 0.0023492376723755534)	(69.0, 0.0)	(70.0, 0.0011746188361877767)	(71.0, 0.0035238565085633305)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920121_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.0011738191379473295)	(45.0, 0.002347638275894659)	(46.0, 0.0011738191379473295)	(47.0, 0.002347638275894659)	(48.0, 0.06573387172505046)	(49.0, 0.5986477603531397)	(50.0, 0.9543149591511862)	(51.0, 1.002441543807024)	(52.0, 7.099258146304818)	(53.0, 13.575218330363104)	(54.0, 20.257770682692332)	(55.0, 28.75622124142327)	(56.0, 14.634003192791791)	(57.0, 3.046060662973421)	(58.0, 2.325335712273678)	(59.0, 2.3441168184808374)	(60.0, 2.4145459667576854)	(61.0, 1.6022631232980755)	(62.0, 0.8921025448399804)	(63.0, 0.2288947318997298)	(64.0, 0.09273171189783895)	(65.0, 0.04108366982815655)	(66.0, 0.02112874448305193)	(67.0, 0.017607287069209943)	(68.0, 0.007042914827683977)	(69.0, 0.002347638275894659)	(70.0, 0.003521457413841989)	(71.0, 0.003521457413841989)	(72.0, 0.003521457413841989)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0011738191379473295)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0011738191379473295)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0011738191379473295)	(99.0, 0.0)	(100.0, 0.0)
SRR29920122_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0010053585611306585)	(34.0, 0.0010053585611306585)	(35.0, 0.0)	(36.0, 0.0030160756833919754)	(37.0, 0.0010053585611306585)	(38.0, 0.0)	(39.0, 0.0010053585611306585)	(40.0, 0.002010717122261317)	(41.0, 0.0010053585611306585)	(42.0, 0.0010053585611306585)	(43.0, 0.0030160756833919754)	(44.0, 0.002010717122261317)	(45.0, 0.002010717122261317)	(46.0, 0.005026792805653291)	(47.0, 0.018096454100351843)	(48.0, 0.04323041812861833)	(49.0, 0.280495038555453)	(50.0, 2.1484512451362505)	(51.0, 4.695024480479949)	(52.0, 11.18561935114142)	(53.0, 38.78572792987629)	(54.0, 28.974433731784345)	(55.0, 5.392743321904468)	(56.0, 2.7999235927489914)	(57.0, 2.66822162124086)	(58.0, 2.259040686860635)	(59.0, 0.5489257743773419)	(60.0, 0.09249298762402045)	(61.0, 0.03116611539505041)	(62.0, 0.019101812661482503)	(63.0, 0.008042868489045268)	(64.0, 0.005026792805653291)	(65.0, 0.004021434244522634)	(66.0, 0.007037509927914608)	(67.0, 0.0010053585611306585)	(68.0, 0.002010717122261317)	(69.0, 0.0030160756833919754)	(70.0, 0.0010053585611306585)	(71.0, 0.0010053585611306585)	(72.0, 0.0010053585611306585)	(73.0, 0.0010053585611306585)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920122_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.002019895975357103)	(42.0, 0.0010099479876785515)	(43.0, 0.0010099479876785515)	(44.0, 0.002019895975357103)	(45.0, 0.0)	(46.0, 0.002019895975357103)	(47.0, 0.005049739938392757)	(48.0, 0.012119375852142617)	(49.0, 0.06362672322374872)	(50.0, 0.13432308236124746)	(51.0, 0.2555168408826732)	(52.0, 1.7270110589303076)	(53.0, 4.616472251678455)	(54.0, 15.506741402815921)	(55.0, 39.54855324952216)	(56.0, 24.913396960045645)	(57.0, 3.587335252234245)	(58.0, 1.6664141796695877)	(59.0, 1.9704085239608662)	(60.0, 2.4471039741451968)	(61.0, 1.8088168459322798)	(62.0, 1.1180124223601458)	(63.0, 0.32318335605713516)	(64.0, 0.11614401858303341)	(65.0, 0.06160682724839163)	(66.0, 0.036358127556427866)	(67.0, 0.022218855728928125)	(68.0, 0.015149219815178269)	(69.0, 0.009089531889106965)	(70.0, 0.006059687926071308)	(71.0, 0.006059687926071308)	(72.0, 0.002019895975357103)	(73.0, 0.002019895975357103)	(74.0, 0.002019895975357103)	(75.0, 0.0010099479876785515)	(76.0, 0.0)	(77.0, 0.0010099479876785515)	(78.0, 0.0010099479876785515)	(79.0, 0.0)	(80.0, 0.002019895975357103)	(81.0, 0.0010099479876785515)	(82.0, 0.0010099479876785515)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0010099479876785515)	(90.0, 0.0010099479876785515)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920123_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0007393660675335085)	(23.0, 0.0007393660675335085)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0007393660675335085)	(29.0, 0.0007393660675335085)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0007393660675335085)	(35.0, 0.001478732135067017)	(36.0, 0.0007393660675335085)	(37.0, 0.0)	(38.0, 0.0007393660675335085)	(39.0, 0.0007393660675335085)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.0007393660675335085)	(45.0, 0.0022180982026005257)	(46.0, 0.019962883823404727)	(47.0, 0.04584069618707752)	(48.0, 0.02957464270134036)	(49.0, 0.10572934765729186)	(50.0, 0.6166313003229498)	(51.0, 1.676882241166033)	(52.0, 9.415826870040583)	(53.0, 41.02964118564637)	(54.0, 30.343583411590725)	(55.0, 4.785916555144098)	(56.0, 1.9349209987352571)	(57.0, 3.940081773885791)	(58.0, 4.6535700290555395)	(59.0, 1.0291975660066242)	(60.0, 0.2365971416107218)	(61.0, 0.0754153388884178)	(62.0, 0.018484151688337707)	(63.0, 0.008872392810402103)	(64.0, 0.005914928540268068)	(65.0, 0.0036968303376675427)	(66.0, 0.0044361964052010506)	(67.0, 0.001478732135067017)	(68.0, 0.0)	(69.0, 0.0022180982026005257)	(70.0, 0.002957464270134034)	(71.0, 0.001478732135067017)	(72.0, 0.0007393660675335085)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920123_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0007403623333258442)	(39.0, 0.0007403623333258442)	(40.0, 0.0007403623333258442)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 0.0007403623333258442)	(46.0, 0.0014807246666516884)	(47.0, 0.004442173999955065)	(48.0, 0.010365072666561817)	(49.0, 0.01998978299979779)	(50.0, 0.053306087999460745)	(51.0, 0.2724533386639092)	(52.0, 1.3607859686529011)	(53.0, 3.921699279626726)	(54.0, 15.594251826838004)	(55.0, 39.444284032616366)	(56.0, 22.404104568774407)	(57.0, 3.0695422339688725)	(58.0, 1.4392643759854495)	(59.0, 2.479473454308309)	(60.0, 4.936736038616492)	(61.0, 2.999948174636259)	(62.0, 1.250471980987338)	(63.0, 0.34871065899647286)	(64.0, 0.1643604379983375)	(65.0, 0.07477659566591019)	(66.0, 0.040719928332921436)	(67.0, 0.035537391999640545)	(68.0, 0.02443195699975287)	(69.0, 0.014807246666516881)	(70.0, 0.006663260999932599)	(71.0, 0.004442173999955065)	(72.0, 0.0029614493333033768)	(73.0, 0.0029614493333033768)	(74.0, 0.003701811666629221)	(75.0, 0.002221086999977533)	(76.0, 0.0)	(77.0, 0.0014807246666516884)	(78.0, 0.002221086999977533)	(79.0, 0.0014807246666516884)	(80.0, 0.002221086999977533)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0007403623333258442)	(99.0, 0.0)	(100.0, 0.0)
